latitude,longitude,route_id,ZCTA5CE10
40.716991,-74.006211,SIM32,10007
40.785723,-73.856248,Q66,11356
40.770251,-73.826647,Q20A,11354
40.660357,-73.774194,Q6,11434
40.887312,-73.878069,BX99,10467
40.707836,-73.795462,Q85,11432
40.813269,-73.956121,BX15,10027
40.702735,-73.798748,Q112,11433
40.643576,-74.073131,S51,10301
40.673399,-73.764355,Q85,11434
40.643722,-74.073104,S46,10301
40.70205,-73.801711,Q42,11432
40.656031,-74.011701,B70,11232
40.785493,-73.931327,M35,10035
40.707223,-73.795441,Q9,11432
40.637812,-74.076158,S62,10301
40.749997,-74.007489,M12,10001
40.639876,-74.131826,S93,10302
40.60453,-74.178526,S46,10311
40.770292,-73.864519,Q70+,11371
40.849011,-73.93689,BX3,10033
40.760478,-73.822005,Q15A,11355
40.651373,-73.930468,B46,11203
40.669125,-73.862818,B20,11208
40.787421,-73.884394,Q101,11370
40.867294,-73.896876,BX38,10468
40.720923,-73.759535,Q77,11427
40.677089,-73.900374,B20,11207
40.736514,-73.865856,QM40,11373
40.631678,-73.946552,Q35,11210
40.666296,-73.882727,B15,11207
40.757657,-73.783618,Q12,11358
40.762858,-73.971838,M3,10022
40.803001,-73.934009,M125,10035
40.814223,-73.953176,M104,10027
40.596791,-73.985195,B3,11223
40.741173,-73.987686,BXM6,10010
40.746315,-73.97997,BXM1,10016
40.71219,-73.900323,QM25,11385
40.659805,-73.773671,Q3,11434
40.738569,-73.995921,M7,10011
40.73994,-73.793003,Q88,11365
40.881264,-73.909381,BX2,10463
40.708007,-74.012714,SIM1C,10006
40.583276,-73.954241,BM4,11235
40.760694,-73.828177,Q32,11354
40.668437,-73.796352,Q7,11436
40.784201,-73.947265,M15,10128
40.609851,-74.103826,S78,10301
40.749522,-73.939203,Q18,11101
40.725629,-73.791561,Q31,11432
40.746665,-73.890813,Q29,11372
40.608772,-74.153263,S62,10314
40.656665,-73.982737,B69,11215
40.674687,-73.896553,B83,11207
40.832868,-73.860341,BX4A,10472
40.893316,-73.908526,BX20,10471
40.824975,-73.891477,BX4A,10459
40.708017,-74.012775,BM1,10006
40.815669,-73.916638,BX4A,10455
40.770431,-73.864401,Q72,11371
40.68188,-73.949674,B26,11216
40.641942,-73.97933,B69,11218
40.717576,-73.818372,QM6,11367
40.697354,-73.935803,B47,11206
40.759215,-73.968185,QM31,10022
40.599393,-73.95062,B3,11229
40.670449,-73.845503,Q11,11417
40.893316,-73.908526,BX7,10471
40.840214,-73.880653,BX42,10460
40.626764,-74.075789,S81,10304
40.772765,-73.836634,CPAS,11354
40.717771,-73.817324,Q20A,11367
40.877829,-73.866304,BX39,10467
40.863097,-73.896368,BX1,10458
40.543643,-74.196718,SIM4C,10312
40.864759,-73.918751,M100,10034
40.526834,-74.191546,S61,10312
40.52312,-74.188649,S59,10312
40.760234,-73.827709,Q15A,11354
40.66135,-73.823846,B15,11430
40.76053,-73.968299,QM34,10022
40.645363,-73.902053,B82,11236
40.693649,-73.851946,Q21,11421
40.716082,-74.004731,SIM32,10007
40.630954,-74.130779,S94,10302
40.77366,-73.893013,Q100,11370
40.60843,-73.957131,B2,11229
40.643278,-74.073612,S76,10301
40.750206,-73.940047,Q93,11101
40.793838,-73.797422,Q15A,11357
40.736864,-73.978704,X38,10010
40.683676,-73.87224,J90,11208
40.853857,-73.907519,BX42,10453
40.575822,-74.120091,S84,10306
40.737519,-73.877204,Q58,11373
40.702629,-73.873005,Q55,11385
40.789292,-73.952573,BXM2,10029
40.61971,-74.094636,S66,10301
40.933637,-73.897818,BXM1,10701
40.766314,-73.977491,SIM30,
40.631663,-73.946707,Q35,11210
40.633974,-74.085579,S52,10301
40.758784,-73.821204,Q26,11355
40.864219,-73.822122,BXM7,10475
40.609304,-74.116692,SIM31,10314
40.688371,-73.988811,B65,11201
40.73654,-73.713671,Q36,11004
40.766958,-73.954141,M72,10021
40.709308,-73.869795,Q49,11385
40.755109,-73.983786,M5,10110
40.603798,-73.75402,QM17,11691
40.761052,-73.983447,M7,10019
40.784062,-73.947274,M15+,10128
40.766314,-73.977491,SIM4C,
40.669288,-73.950627,B99,11225
40.640197,-74.13111,S57,10302
40.625722,-74.016365,B4,11228
40.740799,-73.792884,Q31,11365
40.709623,-73.959635,B24,11211
40.604596,-74.069364,SIM33C,10305
40.85286,-73.826879,BX23,10461
40.762461,-73.972734,X27,10022
40.896201,-73.872809,BX34,10470
40.867351,-73.883504,BX41,10458
40.707575,-73.915688,B38,11385
40.849816,-73.921532,BX18,10453
40.750554,-73.991077,BXM11,10001
40.52948,-74.231061,S84,10309
40.701551,-73.790447,Q84,11433
40.574887,-74.165154,SIM9,10314
40.502982,-74.251287,SIM4,10307
40.818675,-73.851558,BX36,10473
40.73171,-73.815066,Q25,11367
40.750547,-73.940793,Q93,11101
40.698884,-73.956915,B44,11205
40.645616,-74.023524,B11,11220
40.578033,-73.939932,B1,11235
40.746613,-73.89072,Q49,11372
40.578093,-74.163535,SIM4,10314
40.583692,-74.161262,S61,10314
40.778955,-73.78292,Q28,11360
40.569351,-73.864672,Q35,11697
40.702433,-73.79054,Q4,11433
40.67168,-73.950198,B45,11216
40.652627,-73.838457,QM17,11414
40.86787,-73.88402,BX26,10458
40.79386,-73.797424,QM2,11357
40.700523,-73.807598,Q6,11435
40.670198,-73.922535,B45,11233
40.603301,-73.753827,Q22,11691
40.824994,-73.836838,Q50,10465
40.712351,-73.889882,M90,11379
40.738506,-73.793032,Q30,11365
40.74712,-73.711556,QM36,11004
40.676225,-73.819008,Q7,11420
40.616814,-73.978399,B6,11204
40.752548,-73.981679,SIM31,10036
40.834379,-73.82636,BX8,10461
40.786623,-73.822368,Q76,11357
40.827792,-73.926096,BX6,10451
40.73805,-73.804494,QM4,11365
40.811053,-73.927386,BX1,10451
40.720959,-73.759687,Q43,11423
40.652879,-73.736757,X63,11422
40.766592,-73.982719,M31,10019
40.720578,-73.747092,Q36,11428
40.736494,-73.877838,Q59,11373
40.785408,-73.781506,QM2,11360
40.701536,-74.012485,M15,10004
40.712327,-73.889302,Q38,11379
40.652508,-73.930416,B46,11203
40.604596,-74.069364,SIM1C,10305
40.833603,-73.861155,BX4,10472
40.776522,-73.817002,Q66,11357
40.704209,-74.014192,SIM5,10004
40.709519,-74.001808,QM40,10038
40.702714,-73.798478,Q113,11433
40.766314,-73.977491,SIM3,
40.880095,-73.884308,D90,10467
40.821303,-73.891671,BX5,10459
40.871394,-73.830564,BXM7,10475
40.817043,-73.947771,BX33,10030
40.700463,-73.807915,Q42,11435
40.73742,-73.996705,SIM7,10011
40.76482,-73.886477,Q19,11370
40.58644,-73.93159,B4,11235
40.637299,-74.076175,S76,10301
40.631963,-73.952858,B11,11210
40.786348,-73.793316,Q16,11360
40.637518,-74.076201,S51,10301
40.726677,-73.715349,Q36,11426
40.689202,-73.873875,B13,11208
40.64483,-73.902673,B17,11236
40.619674,-73.90784,B3,11234
40.700503,-73.91004,B54,11385
40.639681,-73.968061,B103,11218
40.73705,-73.978653,SIM11,10010
40.838304,-73.901199,BX15,10457
40.670002,-73.922406,B47,11233
40.706689,-73.802386,Q64,11432
40.80804,-73.945118,M102,10027
40.702441,-73.800129,Q83,11432
40.758113,-73.978021,M50,10020
40.635897,-73.740393,Q113,11422
40.744106,-73.71781,Q36,11426
40.746665,-73.890813,Q33,11372
40.764779,-73.724236,Q36,11362
40.643368,-74.073326,S76,10301
40.554914,-74.213283,S74,10309
40.635607,-73.900663,B17,11236
40.643352,-74.073774,S46,10301
40.585067,-74.166625,S94,10314
40.835052,-73.893891,BX11,10460
40.607096,-74.162763,S92,10314
40.632724,-74.156614,S96,10303
40.607096,-74.162763,S62,10314
40.630918,-74.130383,S44,10310
40.748911,-73.756702,Q30,11364
40.560645,-74.171275,S74,10312
40.866821,-73.825051,BX38,10475
40.761326,-73.962466,Q101,10065
40.607339,-74.020721,B8,11209
40.737408,-73.996678,M7,10011
40.74684,-73.712563,Q46,11004
40.86958,-73.825892,BXM7,10475
40.730549,-73.990323,M8,10003
40.738736,-73.785956,QM35,11365
40.865323,-73.927186,M100,10040
40.786623,-73.822368,Q20B,11357
40.760005,-73.828607,Q12,11354
40.639742,-74.131937,S59,10302
40.766314,-73.977491,SIM33,
40.699096,-73.762805,Q3,11412
40.560594,-74.171242,SIM6,10312
40.721832,-73.844065,QM18,11375
40.700523,-73.807598,Q6,11435
40.766007,-73.976806,SIM1,
40.643015,-73.878354,B82,11239
40.862247,-73.895709,BX22,10458
40.712347,-73.727845,Q110,11429
40.785723,-73.856248,Q23,11356
40.624418,-73.965241,B68,11230
40.704863,-73.809039,Q40,11435
40.825047,-73.891564,BX11,10459
40.680554,-73.84449,QM15,11417
40.632839,-74.005321,B9,11219
40.760169,-73.769053,Q12,11361
40.758829,-73.962462,M15,10022
40.729614,-73.745329,Q43,11427
40.793805,-73.797415,Q15,11357
40.760255,-73.830801,BX23,11354
40.685841,-73.917823,B7,11233
40.644999,-73.973952,BM3,11218
40.670049,-73.922612,B15,11233
40.688241,-73.848006,Q24,11416
40.662356,-73.880606,B20,11207
40.85833,-73.925388,M3,10033
40.560388,-74.171241,SIM22,10312
40.67095,-73.991492,B37,11215
40.637518,-74.075956,S51,10301
40.713965,-73.831373,Q9,11415
40.765273,-73.887572,Q49,11370
40.708862,-73.818957,QM21,11435
40.668537,-73.931235,B14,11213
40.858021,-73.843296,BX31,10461
40.643379,-74.074135,S40,10301
40.614579,-73.926533,FBAS,11234
40.838512,-73.913583,BX18A,10456
40.598076,-74.125586,S66,10314
40.702217,-73.800606,Q1,11433
40.707053,-73.854282,Q23,11375
40.889537,-73.908059,BXM18,10471
40.610992,-73.95368,B49,11230
40.643722,-74.073104,S40,10301
40.61054,-73.953732,B82,11229
40.707594,-73.802927,Q110,11432
40.851831,-73.827224,BX5,10461
40.632523,-73.928456,B46,11234
40.770024,-73.991693,M12,10019
40.691272,-73.987374,B57,11201
40.652986,-73.794665,Q6,11430
40.733963,-73.825189,Q44+,11367
40.677162,-73.899167,B83,11207
40.666456,-73.916681,B7,11212
40.786504,-73.8223,Q15,11357
40.616078,-74.104545,S91,10301
40.704907,-73.793306,Q20A,11433
40.801329,-73.967601,M116,10025
40.725773,-73.896288,Q67,11378
40.73877,-73.785974,QM5,11365
40.652909,-73.794896,Q7,11430
40.676939,-73.956139,B65,11238
40.706429,-73.802242,Q113,11432
40.586534,-74.1988,S92,10314
40.674308,-73.798997,Q40,11436
40.813496,-73.929489,BX99,10451
40.78573,-73.948748,M102,10128
40.749743,-73.939192,Q102,11101
40.610608,-73.953479,B49,11229
40.763333,-73.95624,M31,10065
40.852493,-73.826939,BX23,10461
40.852493,-73.826939,BX29,10461
40.767697,-73.98534,BX99,10019
40.746541,-73.983719,M4,10016
40.759003,-73.830017,Q34,11354
40.767836,-73.968184,M66,10065
40.700523,-73.807598,Q60,11435
40.754111,-73.980576,SIM24,10110
40.722487,-73.867736,BM5,11379
40.633344,-74.005865,B9,11219
40.567359,-73.882701,Q22,11697
40.762858,-73.971838,M2,10022
40.810676,-73.926826,BX33,10454
40.745998,-73.978634,QM12,10016
40.823091,-73.866506,BX5,10473
40.748435,-73.938477,Q95,11101
40.870411,-73.885159,BX34,10458
40.607452,-73.943023,B2,11229
40.523955,-74.186502,SIM2,10312
40.608531,-74.153186,S93,10314
40.734979,-73.86959,Q43,11373
40.634364,-73.928319,B7,11234
40.70477,-74.015508,SIM4X,10004
40.741524,-73.724797,Q43,11426
40.838216,-73.911123,BX32,10456
40.598544,-74.081825,S78,10305
40.688817,-73.923954,B47,11221
40.622636,-74.144408,S57,10302
40.857976,-73.925042,M3,10033
40.712226,-73.88867,Q54,11379
40.709951,-73.818898,Q46,11435
40.665632,-73.729948,Q5,11422
40.736494,-73.877838,Q58,11373
40.753312,-73.780993,Q31,11358
40.609304,-74.116692,SIM33C,10314
40.751039,-73.757443,Q27,11364
40.840976,-73.87278,BX90,10460
40.850155,-73.851471,BXM10,10461
40.707663,-73.795217,Q1,11432
40.72725,-74.009716,M21,10014
40.533924,-74.154134,S54,10312
40.567359,-73.882701,Q22,11697
40.771091,-73.832982,QM20,11354
40.683838,-73.978602,SHNRD,11217
40.675513,-73.871665,Q7,11208
40.759315,-73.976742,BXM6,10019
40.825678,-73.821224,BX40,10465
40.76053,-73.968299,QM36,10022
40.829418,-73.874811,BX4,10472
40.690121,-73.981705,B99,11201
40.533924,-74.154134,S89,10312
40.78548,-73.95133,M102,10128
40.663103,-73.960971,B43,11225
40.600537,-73.942008,B44+,11229
40.676821,-73.899631,B20,11207
40.851831,-73.827224,BX29,10461
40.733775,-74.005849,M8,10014
40.784123,-73.947258,M15,10128
40.852577,-73.827361,BX24,10461
40.877875,-73.866663,BX39,10467
40.759215,-73.968185,QM36,10022
40.720728,-73.760265,Q77,11423
40.710277,-74.016204,M9,10280
40.739497,-73.815013,Q17,11355
40.893486,-73.907923,BX20,10471
40.619655,-73.933557,B9,11234
40.74281,-73.825588,Q20A,11355
40.687713,-73.784932,Q114,11434
40.707654,-73.795238,Q2,11432
40.691466,-73.779251,Q5,11434
40.768875,-73.773635,Q31,11361
40.635494,-74.092423,S42,10301
40.717922,-73.736383,Q83,11428
40.682509,-73.976463,B67,11217
40.661929,-73.82466,Q3,11430
40.66937,-73.894783,B14,11207
40.64373,-74.084305,S52,10301
40.737197,-73.955757,B43,11222
40.760255,-73.830801,Q27,11354
40.714631,-74.015692,M22,10282
40.69914,-73.807077,Q25,11435
40.876933,-73.846195,BX31,10469
40.747048,-73.71228,QM6,11004
40.695988,-73.991009,B52,11201
40.689438,-73.922215,B52,11221
40.670283,-73.845659,Q8,11417
40.79506,-73.813876,Q15A,11357
40.584026,-73.93844,B44,11235
40.607533,-74.162351,S94,10314
40.714421,-73.831749,QM18,11375
40.709633,-74.014694,SIM9,10006
40.668537,-73.931235,B17,11213
40.643734,-74.073046,S94,10301
40.60796,-73.819122,QM17,11693
40.824545,-73.891857,BX5,10459
40.741625,-73.79259,Q31,11365
40.607025,-74.162535,S89,10314
40.77536,-73.935128,Q39,11102
40.735406,-73.74648,Q88,11427
40.740543,-73.786419,Q17,11365
40.729966,-73.744981,Q27,11427
40.706945,-73.967485,B67,11211
40.85767,-73.856517,BX8,10461
40.672929,-73.788214,Q9,11436
40.772633,-73.952403,M15,10075
40.632685,-73.947721,B44+,11210
40.851452,-73.898563,BX41,10457
40.633344,-74.005865,B9,11219
40.733179,-73.871298,Q41,11373
40.879494,-73.8856,BX38,10467
40.815878,-73.916343,BX4A,10455
40.643354,-74.074145,S42,10301
40.713965,-73.831373,Q7,11415
40.840005,-73.905192,BX41,10457
40.754113,-73.942386,Q100,11101
40.704442,-73.792612,Q24,11433
40.502982,-74.251287,SIM26,10307
40.863445,-73.90902,BX12,10468
40.739885,-74.002263,B99,10011
40.838573,-73.860701,BXM6,10462
40.842469,-73.877969,BX40,10460
40.654503,-73.961946,B16,11226
40.687999,-73.84986,Q24,11421
40.57029,-74.110121,S78,10306
40.817913,-73.960168,BX15,10027
40.643133,-74.074001,S81,10301
40.729966,-73.744981,Q27,11427
40.81642,-73.815723,BXM9,10465
40.528346,-74.230218,S78,10309
40.770292,-73.864519,M60+,11371
40.750554,-73.991077,BXM11,10001
40.78078,-73.961086,BXM10,
40.583032,-73.95373,BM3,11235
40.696106,-73.991031,B38,11201
40.700093,-73.830843,Q56,11418
40.680083,-73.762089,Q5,11434
40.729294,-73.781427,QM5,11366
40.662495,-73.841519,Q41,11414
40.71216,-73.900241,Q58,11385
40.884969,-73.900478,BX3,10463
40.760765,-74.001924,M12,10018
40.816745,-73.919846,BX2,10451
40.509012,-74.246753,S78,10307
40.82775,-73.894761,BX35,10459
40.84655,-73.933445,M98,10033
40.595905,-73.993374,B64,11214
40.779755,-73.944535,M86+,10128
40.603955,-73.753009,QM15,11691
40.714022,-73.951176,L90,11211
40.712947,-73.727668,Q2,11429
40.846004,-73.884698,BX40,10460
40.806137,-73.942555,BXM4,10027
40.782255,-73.77704,Q28,11360
40.610932,-73.954068,B82,11230
40.889606,-73.90901,BXM18,10471
40.752599,-73.979351,X68,10165
40.854262,-73.870764,BXM11,10462
40.748324,-74.007569,M12,10011
40.632724,-74.156614,S46,10303
40.804757,-73.941344,BXM4,10035
40.873478,-73.854028,BX28,10469
40.673854,-73.788567,Q6,11434
40.619623,-73.915485,BM1,11234
40.860827,-73.889882,BX9,10458
40.704933,-73.793318,Q20B,11433
40.622955,-73.937807,B9,11210
40.67967,-73.837674,Q41,11417
40.759729,-73.966051,BM1,10022
40.59224,-73.992887,B6,11214
40.857887,-73.926614,M3,10033
40.565114,-74.114835,SIM6,10306
40.716678,-74.006421,SIM4C,10007
40.879416,-73.909536,BX10,10463
40.660858,-73.961379,B43,11225
40.693001,-74.000512,B63,11201
40.609528,-73.921821,B2,11234
40.643355,-74.073,S62,10301
40.707902,-73.795773,Q36,11432
40.7187,-73.735025,Q36,11428
40.643105,-74.073651,S92,10301
40.747321,-73.711919,QM35,11004
40.702779,-73.798769,Q112,11433
40.743842,-73.988048,BXM4,10001
40.569351,-73.864672,Q35,11697
40.817065,-73.959775,BX15,10027
40.675107,-73.807347,Q6,11420
40.632411,-74.156603,S46,10303
40.691443,-73.999437,B61,11201
40.578247,-74.167369,S91,10314
40.737682,-73.980586,BM4,10010
40.789292,-73.952573,BXM11,10029
40.717653,-73.81679,QM7,11435
40.716,-74.004771,SIM34,10278
40.643391,-73.979491,B69,11218
40.660663,-73.775588,Q6,11434
40.715831,-74.004952,SIM34,10007
40.874924,-73.880336,BX30,10467
40.746315,-73.97997,BXM3,10016
40.656665,-73.982737,B69,11215
40.73182,-73.805313,Q64,11365
40.703099,-73.796108,Q111,11451
40.672895,-73.78783,Q37,11434
40.710261,-73.793941,Q36,11432
40.75316,-73.722392,Q36,11426
40.74124,-73.990062,M1,10010
40.856287,-73.933004,M191,10040
40.893316,-73.908526,BX10,10471
40.680554,-73.84449,Q21,11417
40.859129,-73.934142,M98,10040
40.598554,-74.080815,SIM10,10305
40.87756,-73.9178,BXM2,10463
40.754307,-73.984397,SIM1C,10036
40.724529,-73.7545,Q36,11427
40.693612,-73.931092,B46,11221
40.663727,-73.888661,B83,11207
40.730265,-73.745082,Q27,11427
40.72576,-73.792253,Q46,11366
40.81609,-73.81539,BXM9,10465
40.717653,-73.81679,QM6,11435
40.66642,-73.883387,B84,11207
40.574688,-74.097292,S51,10306
40.812561,-73.937318,BX33,10037
40.754271,-73.813419,Q27,11355
40.553858,-74.11732,S76,10306
40.821204,-73.936042,M7,10039
40.627359,-74.076676,S52,10304
40.695995,-73.990899,B52,11201
40.865566,-73.86024,BX25,10469
40.660724,-73.9796,B61,11215
40.729567,-73.990052,M101,10003
40.732469,-73.811062,Q64,11367
40.770328,-73.864443,M60+,11371
40.857775,-73.843891,BX12,10461
40.875982,-73.829467,BXM9,10475
40.843774,-73.923082,BX11,10452
40.576012,-74.169516,S56,10314
40.607533,-74.162351,S59,10314
40.717975,-73.817128,Q20B,11367
40.772813,-73.845531,Q65,11354
40.66151,-73.824107,Q3,11430
40.711877,-73.997922,M22,10038
40.837847,-73.860239,BX22,10462
40.702662,-73.798481,Q114,11433
40.834207,-73.87889,BX36,10472
40.738801,-73.792812,Q31,11365
40.82431,-73.892769,BX4,10459
40.720821,-73.904002,Q39,11378
40.712327,-73.889302,Q54,11379
40.727845,-73.892403,Q58,11378
40.645187,-73.878555,B83,11239
40.877396,-73.918013,BXM18,10463
40.759215,-73.968185,QM1,10022
40.740027,-74.002966,M99,10014
40.626451,-74.015332,B16,11228
40.760578,-73.821127,Q15A,11355
40.868819,-73.826466,BX29,10475
40.839877,-73.837227,BX40,10461
40.586626,-73.931703,B4,11235
40.635753,-73.913447,B103,11236
40.78573,-73.948748,M102,10128
40.632009,-73.947727,B11,11210
40.695281,-73.969185,B54,11205
40.716404,-73.980285,M14D+,10002
40.753354,-73.779988,Q27,11361
40.704863,-73.809039,Q37,11435
40.62223,-73.936632,B82,11234
40.912354,-73.902535,BXM1,10471
40.643368,-74.073326,S86,10301
40.705004,-74.015762,SIM32,10004
40.804777,-73.941328,BXM4,10035
40.560986,-74.171394,SIM4C,10312
40.702673,-73.790146,Q42,11433
40.569089,-74.124553,S57,10306
40.764601,-73.823156,QM3,11354
40.818856,-73.927096,BX1,10451
40.637299,-74.076175,S51,10301
40.6147,-74.157439,SIM8,10314
40.709649,-73.959518,B60,11211
40.679924,-73.753097,Q77,11413
40.733179,-73.871298,Q6,11373
40.762047,-73.971943,M31,10022
40.7287,-74.00254,SIM33,10012
40.70102,-73.904586,B38,11385
40.640318,-74.130766,S90,10302
40.662496,-73.841511,Q41,11414
40.637518,-74.076201,S76,10301
40.705864,-73.801776,Q112,11432
40.610106,-73.921794,B3,11234
40.817202,-73.959504,M125,10027
40.691805,-73.778278,Q4,11434
40.753203,-73.722482,Q36,11426
40.741173,-73.987686,BXM7,10010
40.748354,-73.976096,QM35,10016
40.842797,-73.878607,BX40,10460
40.575927,-74.119378,SIM15,10306
40.643555,-74.073184,S57,10301
40.736883,-73.851827,Q88,11375
40.88997,-73.819647,BX16,10475
40.589154,-74.145849,S61,10314
40.866887,-73.883398,BX25,10458
40.717771,-73.817324,Q20A,11367
40.642963,-74.074089,S61,10301
40.707836,-73.795462,Q77,11432
40.82788,-73.926034,BX13,10452
40.709633,-74.014694,SIM33,10006
40.818441,-73.956514,M4,10027
40.707868,-73.795364,Q30,11432
40.737801,-73.877105,Q58,11373
40.872389,-73.912594,BX20,10034
40.801659,-73.967648,M104,10025
40.637537,-74.076108,S81,10301
40.768687,-73.868304,Q48,11369
40.62766,-74.167776,S40,10303
40.852176,-73.827301,BXM9,10461
40.615529,-74.102941,SIM35,10301
40.711664,-73.858974,Q54,11374
40.713145,-73.728283,Q112,11429
40.702354,-73.800129,Q5,11433
40.7287,-74.00254,SIM10,10012
40.587988,-73.953686,B4,11235
40.598554,-74.080815,SIM1C,10305
40.816142,-73.917547,BX15,10455
40.833603,-73.861155,BX4A,10472
40.679749,-73.937438,B15,11216
40.718954,-73.804017,Q65,11432
40.738702,-73.701458,Q43,11004
40.686471,-73.824164,QM18,11419
40.861114,-73.822549,BX28,10475
40.694021,-73.828636,Q24,11418
40.690366,-73.727479,X64,11411
40.669094,-73.918279,B12,11212
40.77241,-73.8731,Q48,11371
40.658518,-73.877596,BM5,11207
40.643555,-74.073184,S96,10301
40.760277,-73.830409,Q44+,11354
40.73171,-73.815066,Q25,11367
40.765273,-73.887572,Q33,11370
40.810402,-73.951598,M125,10027
40.612471,-74.129835,S66,10314
40.765273,-73.887572,Q69,11370
40.743695,-73.776593,Q88,11365
40.702297,-73.876846,QM24,11385
40.761427,-73.867374,Q23,11369
40.657618,-73.874569,B20,11208
40.760277,-73.830409,Q15,11354
40.643732,-74.073092,S46,10301
40.78012,-73.802252,Q16,11357
40.659805,-73.773671,Q17,11434
40.603427,-74.068996,SIM1,10305
40.569991,-73.862208,QM16,11694
40.707875,-74.012754,X27,10006
40.867349,-73.824572,BX38,10475
40.506862,-74.232957,SIM26,10307
40.746801,-73.984816,M4,10016
40.749743,-73.939192,Q19,11101
40.534221,-74.154097,S56,10312
40.721815,-73.843925,Q64,11375
40.711706,-73.729036,Q2,11429
40.760694,-73.828177,Q48,11354
40.583988,-74.161072,SIM8X,10314
40.737898,-73.981026,BM3,10010
40.66411,-73.768713,Q113,11434
40.607307,-73.943357,B2,11229
40.737297,-73.97936,BM1,10010
40.670319,-73.957661,B96,11225
40.643609,-74.073435,S44,10301
40.842728,-73.885882,BX42,10460
40.717653,-73.81679,QM8,11435
