ZCTA20	ZCTA_AREA20	TOT_POP_2020	COUNT_NTM_STOPS	STOPS_PER_CAPITA	STOPS_PER_SQMILE
68936	86.547241211	279	0	0	0
68937	202.514709473	1655	0	0	0
68938	70.364868164	545	0	0	0
68939	134.148208618	1060	0	0	0
68940	73.892601013	597	0	0	0
68941	94.587516785	822	0	0	0
68942	138.975540161	404	0	0	0
68943	58.420864105	288	0	0	0
68944	108.200080872	1380	0	0	0
68945	45.924324036	207	0	0	0
68946	19.668384552	13	0	0	0
68947	93.259246826	599	0	0	0
68948	117.25403595	261	0	0	0
68949	218.203018189	6480	0	0	0
68950	49.110218048	324	0	0	0
68952	57.850898743	55	0	0	0
68954	11.04484272	8	0	0	0
68955	94.579551697	2259	0	0	0
68956	95.070846558	1478	0	0	0
68957	104.462043762	511	0	0	0
68958	72.985435486	677	0	0	0
68959	250.556442261	3692	0	0	0
68960	45.250980377	183	0	0	0
68961	131.982315064	650	0	0	0
68964	28.272586823	27	0	0	0
68966	138.18927002	545	0	0	0
68967	190.844161987	1055	0	0	0
68970	153.388366699	1411	0	0	0
68971	94.726509094	358	0	0	0
68972	120.37689209	241	0	0	0
68973	47.279037476	387	0	0	0
68974	34.823513031	227	0	0	0
68975	25.191743851	95	0	0	0
68976	36.430904388	484	0	0	0
68977	99.958732605	254	0	0	0
68978	152.136032105	2495	0	0	0
68979	135.498687744	1629	0	0	0
68980	37.526527405	470	0	0	0
68981	86.948188782	216	0	0	0
68982	87.782051086	739	0	0	0
69001	464.826477051	8736	0	0	0
69020	132.512374878	698	0	0	0
69021	305.741027832	1380	0	0	0
69022	299.872436524	1793	0	0	0
69023	226.749450684	296	0	0	0
69024	282.906951905	1266	0	0	0
69025	238.844345093	1077	0	0	0
69026	79.104118347	167	0	0	0
69027	99.945419312	13	0	0	0
69028	170.014862061	781	0	0	0
69029	198.674209595	365	0	0	0
69030	356.200836182	280	0	0	0
69032	311.194915772	531	0	0	0
69033	331.183959961	2548	0	0	0
69034	188.112060547	997	0	0	0
69036	24.612010956	132	0	0	0
69037	50.049621582	163	0	0	0
69038	197.247283936	473	0	0	0
69039	118.347679138	105	0	0	0
69040	198.186172485	616	0	0	0
69041	165.29977417	66	0	0	0
69042	42.363586426	10	0	0	0
69043	194.372283936	436	0	0	0
69044	189.591201782	758	0	0	0
69045	328.166503907	985	0	0	0
69046	118.415351868	83	0	0	0
69101	586.274780274	28576	0	0	0
69120	369.800720215	1169	0	0	0
69121	495.518493653	381	0	0	0
69122	231.68208313	696	0	0	0
69123	257.329864502	898	0	0	0
69125	191.295303345	221	0	0	0
69127	209.13420105	762	0	0	0
69128	393.505340576	328	0	0	0
69129	345.901397705	1076	0	0	0
69130	252.92175293	4971	0	0	0
69131	255.679016113	698	0	0	0
69132	125.835823059	123	0	0	0
69133	178.66986084	486	0	0	0
69134	235.171676636	447	0	0	0
69135	69.27016449	28	0	0	0
69138	328.06930542	3994	0	0	0
69140	261.429016113	1815	0	0	0
69141	103.680198669	438	0	0	0
69142	123.100730896	115	0	0	0
69143	260.529418945	1461	0	0	0
69144	154.521530151	121	0	0	0
69145	411.079772949	2860	0	0	0
69146	161.436141968	252	0	0	0
69147	409.566040039	443	0	0	0
69148	398.560821533	113	0	0	0
69149	323.586853028	789	0	0	0
69150	169.385009766	386	0	0	0
69151	307.250122071	990	0	0	0
69152	1411.534667969	812	0	0	0
69153	240.839767456	5715	0	0	0
69154	420.669219971	1266	0	0	0
69155	368.436279297	1142	0	0	0
69156	366.833587647	556	0	0	0
69157	197.327896118	69	0	0	0
69161	153.432495117	43	0	0	0
69162	453.013153076	7080	0	0	0
69163	723.003295899	980	0	0	0
69165	510.911468506	2037	0	0	0
69166	752.230407715	655	0	0	0
69167	619.709533692	306	0	0	0
69168	147.328277588	215	0	0	0
69169	210.321594238	517	0	0	0
69170	212.932662964	242	0	0	0
69171	2.249145031	8	0	0	0
69201	1605.643310547	4174	0	0	0
69210	518.529602051	2183	0	0	0
69211	373.040740967	412	0	0	0
69212	239.225982666	248	0	0	0
69214	522.95111084	376	0	0	0
69216	201.757446289	152	0	0	0
69217	178.535842896	328	0	0	0
69218	530.210388184	349	0	0	0
69219	232.201477051	113	0	0	0
69220	99.911933899	16	0	0	0
69221	291.456970215	180	0	0	0
69301	1033.975219727	9591	0	0	0
69331	231.431488037	98	0	0	0
69333	577.802490235	269	0	0	0
69334	309.508331299	2396	0	0	0
69335	144.421356201	24	0	0	0
69336	385.691589356	2167	0	0	0
69337	775.065734864	6976	0	0	0
69339	405.348144532	1454	0	0	0
69340	338.594421387	58	0	0	0
69341	206.893936157	10673	0	0	0
69343	1436.679199219	2521	0	0	0
69345	420.490997315	411	0	0	0
69346	1158.900390625	518	0	0	0
69347	471.070831299	1327	0	0	0
69348	586.165649415	1449	0	0	0
69350	428.722991944	387	0	0	0
69351	740.715087891	248	0	0	0
69352	134.417144775	649	0	0	0
69353	.080627784	29	0	0	0
69354	295.039764405	49	0	0	0
69355	.096034035	179	0	0	0
69356	129.171600342	2005	0	0	0
69357	366.74609375	3369	0	0	0
69358	196.562835693	2038	0	0	0
69360	341.87802124	1294	0	0	0
69361	237.7552948	17312	0	0	0
69365	51.151714325	0	0	 	0
69366	645.344665528	284	0	0	0
69367	233.513839722	265	0	0	0
70001	6.477899551	38103	0	0	0
70002	3.226249933	20563	0	0	0
70003	6.957921505	38068	0	0	0
70005	4.197673321	24897	0	0	0
70006	2.625424862	15304	0	0	0
70030	28.07245636	3679	0	0	0
70031	3.50186944	1052	0	0	0
70032	2.043157339	4207	0	0	0
70036	7.866317749	1117	0	0	0
70037	49.917785645	16129	0	0	0
70038	.251115829	182	0	0	0
70039	13.402001381	2579	0	0	0
70040	94.790542603	816	0	0	0
70041	30.550849915	2554	0	0	0
70043	9.133275986	23111	0	0	0
70047	12.168613434	12923	0	0	0
70049	16.345100403	1788	0	0	0
70050	.36627388	113	0	0	0
70051	8.078570366	1772	0	0	0
70052	7.702730656	3651	0	0	0
70053	3.42367363	16790	0	0	0
70056	6.764291763	41727	0	0	0
70057	44.517459869	4766	0	0	0
70058	12.762907982	40191	0	0	0
70062	7.051226616	17463	0	0	0
70065	8.040694237	50973	0	0	0
70067	10.104309082	3089	0	0	0
70068	49.288600922	33819	0	0	0
70070	91.385444641	14827	0	0	0
70071	1.995367885	3272	0	0	0
70072	51.844417572	55967	0	0	0
70075	3.408835411	5953	0	0	0
70076	1.141798735	194	0	0	0
70079	1.828248978	2993	0	0	0
70080	9.613905907	1568	0	0	0
70082	11.376856804	396	0	0	0
70083	129.185317993	2738	0	0	0
70084	18.112262726	6001	0	0	0
70085	65.993591309	4822	0	0	0
70086	38.486377716	2018	0	0	0
70087	12.476332664	6770	0	0	0
70090	79.038444519	7278	0	0	0
70091	153.923934937	377	0	0	0
70092	4.306418419	8601	0	0	0
70094	36.15196228	30712	0	0	0
70112	.982609928	3552	0	0	0
70113	.91539067	8588	0	0	0
70114	5.05352211	23654	0	0	0
70115	3.846349716	34831	0	0	0
70116	1.267120481	11950	0	0	0
70117	5.504354477	27404	0	0	0
70118	4.624929905	36963	0	0	0
70119	4.51761961	37779	0	0	0
70121	3.276813507	11361	0	0	0
70122	6.268958092	38977	0	0	0
70123	7.580746174	27906	0	0	0
70124	6.676496983	19362	0	0	0
70125	2.341505289	18674	0	0	0
70126	12.075915337	32024	0	0	0
70127	5.470004082	24114	0	0	0
70128	4.769784451	19940	0	0	0
70129	90.920127869	9892	0	0	0
70130	2.133753777	14089	0	0	0
70131	11.711185455	29456	0	0	0
70139	.00496566	0	0	 	0
70148	 	 	0	 	 
70163	.003435923	0	0	 	0
70301	283.818756104	45099	0	0	0
70310	 	 	0	 	 
70339	55.067111969	4423	0	0	0
70340	.051351201	187	0	0	0
70341	45.119869232	4635	0	0	0
70342	7.461651802	4636	0	0	0
70343	22.885471344	5073	0	0	0
70344	50.574558258	5651	0	0	0
70345	128.770553589	9269	0	0	0
70346	64.92061615	11177	0	0	0
70352	3.917180538	354	0	0	0
70353	19.353944778	798	0	0	0
70354	68.348930359	4334	0	0	0
70355	109.494560242	1044	0	0	0
70356	66.560401917	1685	0	0	0
70357	181.167114258	2622	0	0	0
70358	6.472495079	672	0	0	0
70359	14.400447845	9893	0	0	0
70360	60.122867584	29286	0	0	0
70363	78.420776367	25210	0	0	0
70364	42.165431976	31491	0	0	0
70372	28.766590118	2176	0	0	0
70373	55.036251068	6225	0	0	0
70374	44.140174866	7003	0	0	0
70375	7.355586529	75	0	0	0
70377	84.581642151	4574	0	0	0
70380	77.657028198	21351	0	0	0
70390	147.766326904	7527	0	0	0
70391	.516405046	366	0	0	0
70392	36.777481079	8447	0	0	0
70393	5.479382515	729	0	0	0
70394	83.712799072	14935	0	0	0
70395	48.913791657	3944	0	0	0
70397	70.765953064	894	0	0	0
70401	34.69777298	21172	0	0	0
70402	.122886665	1804	0	0	0
70403	42.320636749	30825	0	0	0
70420	63.811607361	9558	0	0	0
70422	157.48626709	12352	0	0	0
70426	124.383300781	5990	0	0	0
70427	141.350524902	19327	0	0	0
70431	69.426124573	4937	0	0	0
70433	48.669433594	38203	0	0	0
70435	104.117362976	17339	0	0	0
70436	6.956041336	602	0	0	0
70437	86.435874939	8011	0	0	0
70438	347.88470459	19028	0	0	0
70441	212.84185791	5047	0	0	0
70442	16.33584404	408	0	0	0
70443	76.232452393	8897	0	0	0
70444	244.607803345	11521	0	0	0
70445	108.272369385	9348	0	0	0
70446	82.581169128	7241	0	0	0
70447	30.958595276	16496	0	0	0
70448	21.939720154	26236	0	0	0
70449	58.793598175	3438	0	0	0
70450	73.561264038	2617	0	0	0
70451	.226036951	0	0	 	0
70452	99.178741455	13385	0	0	0
70453	37.019515991	587	0	0	0
70454	174.560241699	28461	0	0	0
70455	22.538486481	1071	0	0	0
70456	32.996398926	2651	0	0	0
70457	 	 	0	 	 
70458	20.883869171	37164	0	0	0
70460	38.435264587	22334	0	0	0
70461	53.510738373	32900	0	0	0
70462	79.605895996	5317	0	0	0
70463	.867055714	84	0	0	0
70464	3.395338774	532	0	0	0
70465	1.004725814	633	0	0	0
70466	34.326877594	10753	0	0	0
70471	28.895799637	22284	0	0	0
70501	15.310305595	30044	0	0	0
70503	11.323972702	31542	0	0	0
70506	20.7623806	41212	0	0	0
70507	21.429349899	18260	0	0	0
70508	24.303350449	38704	0	0	0
70510	232.957244873	25212	0	0	0
70512	97.836807251	10315	0	0	0
70513	1.604469538	215	0	0	0
70514	4.607589722	1891	0	0	0
70515	72.074546814	3953	0	0	0
70516	38.516693115	772	0	0	0
70517	168.694122315	27580	0	0	0
70518	41.724040985	14721	0	0	0
70519	.654671371	195	0	0	0
70520	38.845153809	21805	0	0	0
70522	 	 	0	 	 
70523	1.380953074	778	0	0	0
70524	2.720939159	193	0	0	0
70525	102.855354309	15467	0	0	0
70526	126.013313294	18210	0	0	0
70528	15.956503868	2370	0	0	0
70529	36.396968842	12999	0	0	0
70531	33.433162689	1757	0	0	0
70532	95.351516724	2278	0	0	0
70533	74.35900116	7098	0	0	0
70534	6.343965054	676	0	0	0
70535	160.581451416	17344	0	0	0
70537	5.860024452	387	0	0	0
70538	229.903518677	14228	0	0	0
70541	2.05432415	376	0	0	0
70542	190.875473023	3958	0	0	0
70543	71.335281372	4738	0	0	0
70544	102.699264526	10990	0	0	0
70546	152.678161621	16752	0	0	0
70548	512.010864258	10199	0	0	0
70549	161.134185791	3449	0	0	0
70550	.896106064	0	0	 	0
70551	 	 	0	 	 
70552	19.490123749	1544	0	0	0
70554	133.824310303	5611	0	0	0
70555	47.166584015	8409	0	0	0
70556	1.770102382	362	0	0	0
70558	.118894756	13	0	0	0
70559	85.201324463	3144	0	0	0
70560	176.08430481	39448	0	0	0
70563	62.676708221	18381	0	0	0
70570	171.779647827	39184	0	0	0
70575	.032434512	0	0	 	0
70576	1.124578953	1576	0	0	0
70577	76.090789795	3272	0	0	0
70578	114.903259277	17727	0	0	0
70580	.140192151	160	0	0	0
70581	25.571022034	918	0	0	0
70582	148.008666992	19806	0	0	0
70583	28.371335983	11072	0	0	0
70584	34.641376495	7051	0	0	0
70585	.601134419	340	0	0	0
70586	310.783294678	19374	0	0	0
70589	118.220909119	2675	0	0	0
70591	171.82888794	4929	0	0	0
70592	42.47984314	26442	0	0	0
70601	16.118658066	31831	0	0	0
70605	42.963062286	38280	0	0	0
70607	115.347213745	29157	0	0	0
70609	 	 	0	 	 
70611	81.727745056	19132	0	0	0
70615	45.943180084	13473	0	0	0
70629	 	 	0	 	 
70630	138.722503662	2504	0	0	0
70631	487.705200196	457	0	0	0
70632	177.458084107	465	0	0	0
70633	178.433303833	8506	0	0	0
70634	444.953826905	28024	0	0	0
70637	42.896587372	920	0	0	0
70638	34.285758972	1322	0	0	0
70639	63.802947998	300	0	0	0
70640	.212689012	259	0	0	0
70643	261.168243408	313	0	0	0
70644	11.017605782	582	0	0	0
70645	108.062301636	1315	0	0	0
70646	9.722949982	623	0	0	0
70647	179.109741211	10153	0	0	0
70648	211.430541992	8587	0	0	0
70650	1.690493464	57	0	0	0
70651	26.971412659	238	0	0	0
70652	107.695953369	1465	0	0	0
70653	265.125091553	3467	0	0	0
70654	23.602787018	185	0	0	0
70655	124.814628601	2960	0	0	0
70656	315.99887085	3169	0	0	0
70657	158.869400025	4300	0	0	0
70658	64.374107361	858	0	0	0
70659	2.230766296	1413	0	0	0
70660	144.033172608	2243	0	0	0
70661	185.13772583	1450	0	0	0
70662	28.102006912	199	0	0	0
70663	97.777023315	28475	0	0	0
70665	153.041000366	12343	0	0	0
70668	141.043029785	7019	0	0	0
70669	29.227993011	9800	0	0	0
70706	52.90530014	23426	0	0	0
70710	8.010739326	5635	0	0	0
70711	18.379314423	5612	0	0	0
70712	20.55944252	3804	0	0	0
70714	34.620986939	18775	0	0	0
70715	126.012756348	1480	0	0	0
70719	15.552110672	4047	0	0	0
70721	3.5793612	503	0	0	0
70722	168.828735352	5154	0	0	0
70723	31.630235672	1306	0	0	0
70725	8.604079247	1764	0	0	0
70726	88.189453125	57561	0	0	0
70729	17.257509232	1083	0	0	0
70730	72.425987244	2789	0	0	0
70732	43.509952545	1235	0	0	0
70733	11.163627625	1165	0	0	0
70734	27.745941162	8869	0	0	0
70736	5.702284336	808	0	0	0
70737	53.993469238	44744	0	0	0
70739	47.366405487	13922	0	0	0
70740	84.818542481	1556	0	0	0
70743	2.909677505	383	0	0	0
70744	102.948867798	7202	0	0	0
70747	5.440648556	215	0	0	0
70748	74.180282593	7531	0	0	0
70749	13.658471107	1323	0	0	0
70750	66.952224731	1403	0	0	0
70752	5.853354931	791	0	0	0
70753	125.049110413	944	0	0	0
70754	127.345146179	12485	0	0	0
70755	21.975090027	1683	0	0	0
70756	49.617893219	526	0	0	0
70757	105.884811401	2246	0	0	0
70759	23.962436676	1468	0	0	0
70760	49.693901062	6587	0	0	0
70761	64.689399719	370	0	0	0
70762	20.553001404	855	0	0	0
70763	14.843155861	4774	0	0	0
70764	188.95993042	16667	0	0	0
70767	152.616912842	15675	0	0	0
70769	47.868164063	46186	0	0	0
70770	21.27630043	2900	0	0	0
70772	14.921053886	869	0	0	0
70773	6.466864586	225	0	0	0
70774	52.533477783	10206	0	0	0
70775	313.185699463	11120	0	0	0
70776	34.916442871	6316	0	0	0
70777	65.113395691	3681	0	0	0
70778	45.866863251	2858	0	0	0
70780	12.654196739	1403	0	0	0
70782	25.969753265	103	0	0	0
70783	28.938800812	2500	0	0	0
70785	93.263076782	22474	0	0	0
70786	 	 	0	 	 
70787	4.837052822	287	0	0	0
70788	112.13533783	4264	0	0	0
70789	18.771383286	624	0	0	0
70791	119.050201416	27365	0	0	0
70801	.107161112	362	0	0	0
70802	7.070241928	23295	0	0	0
70803	.232896045	1298	0	0	0
70805	11.36597538	26263	0	0	0
70806	8.912161827	30180	0	0	0
70807	25.28653717	17037	0	0	0
70808	11.979899406	36576	0	0	0
70809	14.384366989	26306	0	0	0
70810	26.204509735	40179	0	0	0
70811	11.314389229	14127	0	0	0
70812	4.483269691	12341	0	0	0
70813	 	 	0	 	 
70814	8.918142319	11646	0	0	0
70815	9.453274727	30124	0	0	0
70816	16.278974533	41818	0	0	0
70817	25.379356384	34491	0	0	0
70818	14.759498596	10072	0	0	0
70819	4.593123436	4445	0	0	0
70820	20.585992813	18770	0	0	0
70825	 	 	0	 	 
70836	.529990852	0	0	 	0
71001	132.437164307	4036	0	0	0
71002	 	 	0	 	 
71003	63.821872711	1050	0	0	0
71004	45.607116699	564	0	0	0
71006	205.14755249	13582	0	0	0
71007	19.009567261	1268	0	0	0
71008	147.039413452	724	0	0	0
71009	 	 	0	 	 
71016	119.348625183	1792	0	0	0
71018	83.232719421	1643	0	0	0
71019	332.581817627	7952	0	0	0
71021	.677745223	733	0	0	0
71023	48.882076263	3048	0	0	0
71024	64.436019897	1593	0	0	0
71027	59.421001434	1587	0	0	0
71028	126.823066711	1231	0	0	0
71029	25.060195923	151	0	0	0
71030	40.11636734	1382	0	0	0
71031	119.428825378	758	0	0	0
71032	116.877716065	2492	0	0	0
71033	29.594358444	3370	0	0	0
71034	3.01301384	379	0	0	0
71037	128.818130493	18845	0	0	0
71038	211.249481201	4767	0	0	0
71039	47.493217468	1607	0	0	0
71040	293.1512146	8474	0	0	0
71043	15.658340454	662	0	0	0
71044	54.771240234	557	0	0	0
71045	49.764724731	754	0	0	0
71046	86.353607178	1040	0	0	0
71047	109.039505005	12052	0	0	0
71048	22.353050232	109	0	0	0
71049	93.517303467	3515	0	0	0
71051	94.929039002	2193	0	0	0
71052	319.865600586	9231	0	0	0
71055	260.021728516	19328	0	0	0
71060	65.046562195	2237	0	0	0
71061	20.325721741	1540	0	0	0
71063	110.022232056	699	0	0	0
71064	211.755142212	2679	0	0	0
71065	60.904281616	1184	0	0	0
71066	 	 	0	 	 
71067	38.088020325	3778	0	0	0
71068	143.7212677	3727	0	0	0
71069	29.77422142	670	0	0	0
71070	199.330871582	1539	0	0	0
71071	52.779590607	2399	0	0	0
71072	96.252319336	1537	0	0	0
71073	29.895141602	2073	0	0	0
71075	35.202754974	5958	0	0	0
71078	40.374279022	7246	0	0	0
71079	33.774784088	122	0	0	0
71082	78.530403137	4562	0	0	0
71101	4.209421158	7229	97	13.418176651	23.043548584
71103	3.897711039	6572	85	12.9336576462	21.8076705933
71104	3.919614792	13834	52	3.7588551044	13.2666101456
71105	9.463013649	20660	51	2.4685382843	5.38940382
71106	33.193645477	36713	91	2.4786860943	2.7414886951
71107	137.173950195	35048	108	3.0814881325	.7873215079
71108	8.472758293	18943	81	4.2759857178	9.5600509644
71109	12.776618958	18106	139	7.6770129204	10.8792476654
71110	17.878011704	4862	0	0	0
71111	45.234302521	43247	72	1.664855361	1.5917123556
71112	41.742473602	34921	31	.8877179623	.74264884
71115	116.281356812	14141	3	.2121490687	.0257994924
71118	13.073812485	23585	43	1.8231927156	3.2890176773
71119	40.185695648	10953	18	1.6433854103	.4479205906
71129	42.718021393	12789	42	3.2840721607	.9831916094
71201	14.879716873	20631	0	0	0
71202	115.438751221	27985	0	0	0
71203	118.542106628	40196	0	0	0
71209	.052022632	179	0	0	0
71212	 	 	0	 	 
71218	 	 	0	 	 
71219	60.191139221	1205	0	0	0
71220	373.566101074	20837	0	0	0
71222	143.116088867	3057	0	0	0
71223	50.727184296	333	0	0	0
71225	59.865646362	6992	0	0	0
71226	146.452438355	1857	0	0	0
71227	115.287742615	4169	0	0	0
71229	54.772975922	1330	0	0	0
71230	 	 	0	 	 
71232	247.229782105	6289	0	0	0
71233	.588699639	277	0	0	0
71234	116.828048706	4600	0	0	0
71235	162.54385376	4198	0	0	0
71237	81.387908936	1481	0	0	0
71238	107.58531189	2383	0	0	0
71241	193.080459595	9862	0	0	0
71242	 	 	0	 	 
71243	25.512599945	236	0	0	0
71245	5.421121597	4316	0	0	0
71247	1.372050285	1533	0	0	0
71250	92.869354248	168	0	0	0
71251	185.249313355	8677	0	0	0
71253	.969218373	156	0	0	0
71254	278.067230225	5485	0	0	0
71256	52.444068909	972	0	0	0
71259	91.837867737	1725	0	0	0
71260	287.627349854	2789	0	0	0
71261	138.459793091	1235	0	0	0
71263	196.742294312	7613	0	0	0
71264	111.565376282	1632	0	0	0
71266	122.781402588	1859	0	0	0
71268	121.670150757	2547	0	0	0
71269	325.272216797	12685	0	0	0
71270	206.911209107	31545	0	0	0
71272	.37178278	1272	0	0	0
71275	96.648979187	2638	0	0	0
71276	59.963436127	47	0	0	0
71277	107.764656067	1314	0	0	0
71279	.075443976	47	0	0	0
71280	59.448322296	5185	0	0	0
71282	497.658111573	10285	0	0	0
71286	61.68486023	1324	0	0	0
71291	65.45337677	32670	0	0	0
71292	153.732269287	19200	0	0	0
71295	314.932373047	13799	0	0	0
71301	12.484457016	21634	0	0	0
71302	57.824230194	13734	0	0	0
71303	63.430145264	21189	0	0	0
71316	56.460678101	6	0	0	0
71320	 	 	0	 	 
71322	196.003005982	6612	0	0	0
71323	20.670351028	1601	0	0	0
71325	66.323150635	1404	0	0	0
71326	67.054145813	776	0	0	0
71327	48.508182526	5712	0	0	0
71328	118.224441528	7902	0	0	0
71330	 	 	0	 	 
71331	59.8478508	1104	0	0	0
71333	35.661373138	417	0	0	0
71334	140.105133057	10351	0	0	0
71336	119.398750305	1269	0	0	0
71339	7.125721931	255	0	0	0
71340	132.86567688	2159	0	0	0
71341	26.352062225	3283	0	0	0
71342	159.116210938	7046	0	0	0
71343	537.037841797	5816	0	0	0
71345	.145435035	193	0	0	0
71346	91.756454468	2160	0	0	0
71350	34.997661591	3856	0	0	0
71351	224.919464111	11725	0	0	0
71353	81.128593445	2087	0	0	0
71354	137.499298096	2095	0	0	0
71355	66.889106751	2442	0	0	0
71356	19.634897232	608	0	0	0
71357	287.594177246	1668	0	0	0
71358	108.158355713	1135	0	0	0
71359	 	 	0	 	 
71360	193.066848755	35994	0	0	0
71362	69.979263306	1635	0	0	0
71366	146.788619995	1460	0	0	0
71367	62.127159119	1644	0	0	0
71368	85.186828613	1791	0	0	0
71369	60.68888855	2257	0	0	0
71371	139.969390869	2344	0	0	0
71373	216.719818115	5803	0	0	0
71375	129.542633057	1307	0	0	0
71378	48.784210205	2475	0	0	0
71401	16.575195313	73	0	0	0
71403	131.147903442	4426	0	0	0
71404	108.337776184	781	0	0	0
71405	16.307388306	6184	0	0	0
71406	8.112687111	138	0	0	0
71407	17.664815903	1028	0	0	0
71409	136.579605103	5726	0	0	0
71410	.793909431	108	0	0	0
71411	66.541114807	3563	0	0	0
71414	.689789295	84	0	0	0
71415	 	 	0	 	 
71416	74.765213013	1281	0	0	0
71417	140.675521851	5406	0	0	0
71418	355.425811768	5769	0	0	0
71419	141.290115357	2025	0	0	0
71422	156.91758728	1540	0	0	0
71423	130.543045044	3803	0	0	0
71424	36.847904205	1464	0	0	0
71425	23.517192841	24	0	0	0
71426	.37271291	198	0	0	0
71427	17.990879059	565	0	0	0
71428	 	 	0	 	 
71429	250.944778443	3147	0	0	0
71430	122.30128479	3018	0	0	0
71432	98.566329956	1084	0	0	0
71433	159.451187134	4064	0	0	0
71434	 	 	0	 	 
71435	211.00592041	3832	0	0	0
71438	137.659896851	1285	0	0	0
71439	62.982048035	2349	0	0	0
71441	51.447216034	908	0	0	0
71446	660.382751465	20754	0	0	0
71447	138.981155396	1370	0	0	0
71449	236.394683838	8851	0	0	0
71450	62.835784912	843	0	0	0
71452	10.872235298	86	0	0	0
71454	106.249725342	2286	0	0	0
71455	54.031536102	95	0	0	0
71456	36.157146454	1328	0	0	0
71457	269.673583985	26607	0	0	0
71459	11.173248291	11223	0	0	0
71461	2.403860092	2623	0	0	0
71462	46.023345947	1820	0	0	0
71463	251.627716065	10152	0	0	0
71465	249.625213623	3676	0	0	0
71466	8.171679497	826	0	0	0
71467	173.723968506	8534	0	0	0
71468	179.723999024	532	0	0	0
71469	219.404281616	2550	0	0	0
71472	20.553287506	327	0	0	0
71473	123.913505554	387	0	0	0
71474	21.256286621	447	0	0	0
71475	 	 	0	 	 
71479	80.678878784	866	0	0	0
71480	3.933621883	1464	0	0	0
71483	363.387054444	10262	0	0	0
71485	46.02180481	2654	0	0	0
71486	100.146713257	5739	0	0	0
71497	 	 	0	 	 
71601	115.360771179	14119	0	0	0
71602	130.981628418	15642	0	0	0
71603	167.803894043	30791	0	0	0
71630	23.558698654	513	0	0	0
71631	123.361228943	547	0	0	0
71635	221.56338501	11501	0	0	0
71638	244.648376465	3549	0	0	0
71639	184.916534424	5633	0	0	0
71640	230.41784668	2960	0	0	0
71642	69.215950012	659	0	0	0
71643	138.066894531	1023	0	0	0
71644	58.560546875	5268	0	0	0
71646	377.476226807	5915	0	0	0
71647	260.080780029	2276	0	0	0
71651	80.180091858	55	0	0	0
71652	110.825393677	1236	0	0	0
71653	258.105255127	4300	0	0	0
71654	69.61050415	4302	0	0	0
